278 363 	-21039
278 364 	-81605
278 365 	-17737
278 366 	-53974
278 367 	-109304
278 368 	-5855
278 369 	-179509
278 370 	8415
278 371 	-83393
278 372 	-91765
278 373 	3005
278 374 	121525
278 375 	-155023
278 376 	18080
278 377 	53845
278 378 	-106400
278 379 	-12265
278 380 	-77712
278 381 	25937
278 382 	185677
278 383 	21299
278 384 	6865
278 385 	8090
278 386 	162330
278 387 	-27980
278 388 	-29600
278 389 	-6438
278 390 	43909
278 391 	44803
278 392 	87444
278 393 	-65399
278 394 	-35057
278 395 	-3250
278 396 	112492
278 397 	43688
278 398 	-55649
278 399 	53311
278 400 	-26283
278 401 	-28564
278 402 	23484
278 403 	-37675
278 404 	26387
278 405 	87990
278 406 	-17278
278 407 	47847
278 408 	87492
278 409 	-22819
278 410 	-96191
278 411 	93226
278 412 	121738
278 413 	-112854
278 414 	-46787
278 415 	46479
278 416 	-61477
278 417 	54730
278 418 	50019
278 419 	-58170
278 420 	-1481
278 421 	32715
278 422 	5520
278 423 	154304
278 424 	-15161
278 425 	-116341
278 426 	-26331
278 427 	-2871
278 428 	-37049
278 429 	-50108
278 430 	-1553
278 431 	120094
278 432 	-13344
278 433 	186
278 434 	-136579
278 435 	-52477
278 436 	83363
278 437 	-53597
278 438 	-4991
278 439 	96127
278 440 	122090
278 441 	88520
278 442 	-53669
278 443 	31923
278 444 	-6781
278 445 	-17481
278 446 	-27624
278 447 	97692
278 448 	71117
278 449 	-55469
278 450 	-77122
278 451 	116908
278 452 	88239
278 453 	-57072
278 454 	40816
278 455 	-21003
278 456 	2955
278 457 	31481
278 458 	-73033
278 459 	-2819
278 460 	-53138
278 461 	-105303
278 462 	-60366
278 463 	-15715
278 464 	-120992
278 465 	-20464
278 466 	-77313
278 467 	5057
278 468 	-213731
278 469 	151626
278 470 	98469
278 471 	-66918
278 472 	23169
278 473 	21834
278 474 	-767
278 475 	66172
278 476 	-85539
278 477 	-46767
278 478 	41137
278 479 	-47794
278 480 	71455
278 481 	-60417
278 482 	-17539
278 483 	-133815
278 484 	87047
278 485 	-58162
278 486 	8434
278 487 	57515
278 488 	42333
278 489 	-19813
278 490 	-35957
278 491 	49511
278 492 	-25436
278 493 	6132
278 494 	21082
278 495 	36903
278 496 	14340
278 497 	-92113
278 498 	75074
278 499 	6256
110 220 	14495
110 221 	-64026
110 222 	-10171
110 223 	-21554
110 224 	-5198
110 225 	-147343
110 226 	-8119
110 227 	47834
110 228 	23085
110 229 	22143
110 230 	-27805
110 231 	43619
110 232 	100348
110 233 	-206282
110 234 	28874
110 235 	-51112
110 236 	-105313
110 237 	-25446
110 238 	-97890
110 239 	84714
110 240 	-100950
110 241 	571
110 242 	-14827
110 243 	-38945
110 244 	186221
110 245 	-32906
110 246 	-4447
110 247 	71809
110 248 	63699
110 249 	22569
110 250 	-96056
110 251 	-79654
110 252 	78817
110 253 	-60234
110 254 	-44262
110 255 	-122837
110 256 	-68021
110 257 	73780
110 258 	-127595
110 259 	36952
110 260 	-104820
110 261 	79013
110 262 	85764
110 263 	-365
110 264 	-22420
110 265 	-46269
110 266 	-16918
110 267 	101472
110 268 	86467
110 269 	-8270
110 270 	17411
110 271 	-30860
110 272 	51669
110 273 	-131166
110 274 	33549
110 275 	99552
110 276 	-3562
110 277 	65897
110 278 	64265
110 279 	15992
110 280 	-61464
110 281 	-53794
110 282 	-135601
110 283 	30084
110 284 	-52843
110 285 	-62001
110 286 	38670
110 287 	146246
110 288 	-3632
110 289 	-8151
110 290 	-67072
110 291 	-32511
110 292 	29409
110 293 	10043
110 294 	-84634
110 295 	101287
110 296 	31310
110 297 	-127039
110 298 	-95806
110 299 	-47688
110 300 	-73125
110 301 	45842
110 302 	215399
110 303 	100412
110 304 	126052
110 305 	-54243
110 306 	-17978
110 307 	47698
110 308 	25822
110 309 	91955
110 310 	66260
110 311 	54274
110 312 	180791
110 313 	-51101
110 314 	62029
110 315 	118993
110 316 	25975
110 317 	-96391
110 318 	157053
110 319 	-7931
110 320 	98395
110 321 	52452
110 322 	120286
110 323 	-44767
110 324 	18914
110 325 	-15479
110 326 	-42363
110 327 	97849
110 328 	21296
110 329 	55910
110 330 	80370
110 331 	-57698
110 332 	-46409
110 333 	75956
110 334 	-95760
110 335 	172309
110 336 	15890
110 337 	101893
110 338 	22516
110 339 	-99024
110 340 	-75449
110 341 	99206
110 342 	29151
110 343 	17874
110 344 	103900
110 345 	6956
110 346 	107933
110 347 	32754
110 348 	56469
110 349 	-26083
110 350 	100931
110 351 	4565
110 352 	-115314
110 353 	-63863
110 354 	162749
110 355 	-67041
110 356 	137982
110 357 	-1689
110 358 	37426
110 359 	14349
110 360 	144898
110 361 	34192
110 362 	-110689
110 363 	-134314
110 364 	-137014
110 365 	23215
110 366 	-104505
110 367 	-21222
110 368 	-24850
110 369 	3735
110 370 	64755
110 371 	142282
110 372 	82787
110 373 	-64777
110 374 	-144996
110 375 	26913
110 376 	-26505
110 377 	98369
110 378 	23513
110 379 	36678
110 380 	-37604
110 381 	-33765
110 382 	163149
110 383 	-110443
110 384 	59368
110 385 	78583
110 386 	65111
110 387 	-4733
110 388 	186416
110 389 	2213
110 390 	-86823
110 391 	-140419
110 392 	106444
110 393 	14796
110 394 	-49457
110 395 	-123721
110 396 	39156
110 397 	-26887
110 398 	22062
110 399 	67774
110 400 	-6575
110 401 	-42419
110 402 	59728
110 403 	-3370
110 404 	-31512
110 405 	-141856
110 406 	-52638
110 407 	8594
110 408 	187374
110 409 	35149
110 410 	-25180
110 411 	45377
110 412 	-70051
110 413 	70414
110 414 	-39715
110 415 	14862
110 416 	15384
110 417 	-80133
110 418 	-30981
110 419 	-53020
110 420 	23221
110 421 	-95612
110 422 	-130528
110 423 	19693
110 424 	76533
110 425 	21317
110 426 	-34581
110 427 	50219
110 428 	-80012
110 429 	-1692
110 430 	53362
110 431 	-131298
110 432 	46468
110 433 	17835
110 434 	-43526
110 435 	71161
110 436 	-21129
110 437 	-24460
110 438 	-2949
110 439 	-113024
110 440 	-54771
110 441 	-84885
110 442 	28140
110 443 	57059
110 444 	-15474
110 445 	-31034
110 446 	-23119
110 447 	91668
110 448 	-70057
110 449 	-30800
110 450 	17905
110 451 	-44123
110 452 	-44132
110 453 	-15914
110 454 	-15139
110 455 	7580
110 456 	-74702
110 457 	-41696
110 458 	-61725
110 459 	31993
110 460 	117957
110 461 	-54421
110 462 	-72880
110 463 	-41558
110 464 	231445
110 465 	-59772
110 466 	112080
288 304 	-76264
288 305 	65075
288 306 	-25578
288 307 	28241
288 308 	-71338
288 309 	28580
288 310 	-5240
288 311 	30910
288 312 	147964
288 313 	8439
288 314 	28390
288 315 	-3411
288 316 	-73766
288 317 	-2406
288 318 	-4487
288 319 	-173079
288 320 	-51633
288 321 	44029
288 322 	37216
288 323 	-38832
288 324 	40931
288 325 	12186
288 326 	27237
288 327 	-35706
288 328 	14425
288 329 	-5769
288 330 	19994
288 331 	-64223
288 332 	22077
288 333 	-97187
288 334 	-76926
288 335 	-120610
288 336 	42130
288 337 	112389
288 338 	-109862
288 339 	-22662
288 340 	-117227
288 341 	-20669
288 342 	1472
288 343 	-56249
288 344 	-42283
288 345 	45719
288 346 	-141059
288 347 	62982
288 348 	-97544
288 349 	-14207
288 350 	-78319
288 351 	-28061
288 352 	-43035
288 353 	-21867
288 354 	35733
288 355 	788
288 356 	4035
288 357 	-124071
288 358 	2892
288 359 	196513
288 360 	-121988
288 361 	49000
288 362 	-29690
288 363 	18568
288 364 	-28737
288 365 	32589
288 366 	117092
288 367 	-15981
288 368 	-19232
288 369 	47037
288 370 	-84526
288 371 	18426
288 372 	56143
288 373 	37571
288 374 	-26231
288 375 	-31979
288 376 	176931
288 377 	-9261
288 378 	-55435
288 379 	-23458
288 380 	-85249
288 381 	31017
288 382 	-74745
288 383 	-32283
288 384 	86594
288 385 	-77040
288 386 	55558
288 387 	-21571
288 388 	157302
288 389 	-112383
288 390 	-92165
288 391 	-6720
288 392 	-19207
288 393 	37748
288 394 	1613
288 395 	15828
288 396 	-60428
288 397 	-82095
288 398 	-90659
288 399 	-177190
288 400 	30334
288 401 	-37713
288 402 	-95343
288 403 	-83555
288 404 	-45586
288 405 	86057
288 406 	28202
288 407 	16791
288 408 	17337
288 409 	-31141
288 410 	23622
288 411 	38554
288 412 	9917
288 413 	54621
288 414 	102767
288 415 	40346
288 416 	86984
288 417 	18879
288 418 	-55041
288 419 	28679
288 420 	-221017
288 421 	-32622
288 422 	72044
288 423 	30257
288 424 	15896
288 425 	-132820
288 426 	-27008
288 427 	-162613
288 428 	64557
288 429 	-89546
288 430 	38360
288 431 	88209
288 432 	-15604
288 433 	14959
288 434 	-85982
288 435 	-76097
288 436 	-92258
288 437 	-126194
288 438 	45884
288 439 	14074
288 440 	64090
288 441 	46967
288 442 	-36634
288 443 	-120935
288 444 	11974
288 445 	42135
288 446 	-37191
288 447 	-44468
288 448 	-71149
288 449 	119251
288 450 	118574
288 451 	41961
288 452 	-81647
288 453 	26975
288 454 	10462
288 455 	160449
288 456 	69601
288 457 	63646
288 458 	50742
288 459 	33977
288 460 	-37965
288 461 	25754
288 462 	41963
288 463 	-24131
288 464 	11431
288 465 	1680
288 466 	49619
288 467 	-79899
288 468 	3969
288 469 	-47330
288 470 	-126092
288 471 	-2668
288 472 	-7421
288 473 	67660
288 474 	-64460
288 475 	30138
288 476 	-79184
288 477 	101818
288 478 	-57975
288 479 	-11319
288 480 	45807
288 481 	1179
288 482 	-38596
288 483 	-90959
288 484 	40660
288 485 	-55556
312 277 	10491
312 278 	95691
312 279 	-121971
312 280 	-8833
312 281 	-15960
312 282 	111781
312 283 	42848
312 284 	-156783
312 285 	30878
312 286 	-92074
312 287 	-10770
312 288 	30088
312 289 	19643
312 290 	5416
312 291 	-171645
312 292 	-86992
312 293 	91219
312 294 	56407
312 295 	-14097
312 296 	-9084
312 297 	125301
312 298 	-88672
312 299 	134101
312 300 	116582
312 301 	14321
312 302 	7284
312 303 	-11630
312 304 	-199117
312 305 	33213
312 306 	151028
312 307 	25764
312 308 	18690
312 309 	32518
312 310 	-4165
312 311 	123730
312 312 	22772
312 313 	36801
312 314 	-105110
312 315 	19984
312 316 	-44517
312 317 	-16577
312 318 	46991
312 319 	-5952
312 320 	-172333
312 321 	88373
312 322 	-64954
312 323 	20677
312 324 	-11861
312 325 	-54639
312 326 	-75803
312 327 	-42778
312 328 	-83498
312 329 	-38373
312 330 	-79066
312 331 	2969
312 332 	-15860
312 333 	27066
312 334 	36536
312 335 	10799
312 336 	-56762
312 337 	-50495
312 338 	90393
312 339 	-78518
312 340 	135915
312 341 	123616
312 342 	1678
312 343 	-119141
312 344 	-37884
312 345 	50336
312 346 	72812
312 347 	26734
312 348 	-112154
312 349 	119172
312 350 	25876
312 351 	78052
312 352 	-26104
312 353 	-128420
312 354 	21368
312 355 	44618
312 356 	41014
312 357 	83844
312 358 	-1471
312 359 	-134863
312 360 	29808
312 361 	29441
312 362 	102709
312 363 	19941
312 364 	-124819
312 365 	59295
312 366 	-29151
312 367 	17551
312 368 	43073
312 369 	67283
312 370 	88957
312 371 	98852
312 372 	-163922
312 373 	-53479
312 374 	-63964
312 375 	-13108
312 376 	-98070
312 377 	139111
312 378 	28353
312 379 	-120729
312 380 	-39809
312 381 	1652
312 382 	-192654
312 383 	11820
312 384 	81703
312 385 	38580
312 386 	7293
312 387 	108070
312 388 	-49815
312 389 	-2723
312 390 	129524
312 391 	-48136
312 392 	-14405
312 393 	-118571
312 394 	-65833
312 395 	24588
312 396 	21229
312 397 	-42841
312 398 	90797
312 399 	-72363
312 400 	-5779
312 401 	-31122
312 402 	-38188
312 403 	-161378
312 404 	-103705
312 405 	-67230
312 406 	-86249
312 407 	70266
312 408 	-100746
312 409 	-66611
312 410 	45249
312 411 	120502
312 412 	19435
312 413 	31935
312 414 	186858
312 415 	-63459
312 416 	-12821
312 417 	-67223
312 418 	14223
312 419 	40504
312 420 	34158
312 421 	-61353
312 422 	-101420
312 423 	95255
312 424 	-1727
312 425 	123033
312 426 	21543
312 427 	18912
312 428 	-78966
312 429 	-13789
312 430 	9499
312 431 	85035
312 432 	12951
312 433 	-59868
312 434 	31569
312 435 	-6738
312 436 	60369
312 437 	-31563
312 438 	-49878
312 439 	45328
312 440 	24312
312 441 	-71063
312 442 	53345
312 443 	-21853
312 444 	79730
312 445 	-30049
312 446 	62547
312 447 	33810
312 448 	37882
312 449 	-40325
312 450 	37393
312 451 	-41820
312 452 	78542
312 453 	59907
312 454 	-103951
312 455 	53891
312 456 	-75554
312 457 	59015
312 458 	13284
312 459 	-46186
312 460 	-12776
312 461 	-9013
312 462 	-42072
312 463 	-132366
312 464 	-5144
312 465 	-30842
312 466 	6307
312 467 	94756
312 468 	97361
312 469 	-70434
312 470 	77202
312 471 	97304
312 472 	-107299
312 473 	-74696
312 474 	67266
312 475 	-82080
312 476 	128303
312 477 	48783
312 478 	-75405
88 445 	58222
88 446 	17055
88 447 	2489
88 448 	-144002
88 449 	-20383
88 450 	91321
88 451 	23984
88 452 	-60873
88 453 	-77418
88 454 	-67377
88 455 	-9875
88 456 	-43795
88 457 	-28395
88 458 	108638
88 459 	-37676
88 460 	90976
88 461 	-79230
88 462 	23312
88 463 	314
88 464 	-105818
88 465 	96011
88 466 	-14885
88 467 	192047
88 468 	198477
88 469 	54073
88 470 	-22812
88 471 	-71096
88 472 	-220163
88 473 	-15917
88 474 	-4151
88 475 	39395
88 476 	40377
88 477 	76407
88 478 	40169
88 479 	-4199
88 480 	104224
88 481 	69157
88 482 	66787
88 483 	3937
88 484 	-72320
88 485 	43486
88 486 	-833
88 487 	-57838
88 488 	79962
88 489 	-20316
88 490 	35026
88 491 	14438
88 492 	67991
88 493 	-68374
88 494 	-95507
88 495 	185474
88 496 	190569
88 497 	-68709
88 498 	141671
88 499 	-30707
304 394 	-16094
304 395 	-104873
304 396 	37693
304 397 	-95959
304 398 	31681
304 399 	-9208
304 400 	-47068
304 401 	49384
304 402 	15165
304 403 	46429
304 404 	-110939
304 405 	-20044
304 406 	41124
304 407 	21280
304 408 	86554
304 409 	6237
304 410 	-38988
304 411 	79430
304 412 	40104
304 413 	-7621
304 414 	-88728
304 415 	42641
304 416 	3508
304 417 	9639
304 418 	-62715
304 419 	-3416
304 420 	-63839
304 421 	19663
304 422 	19184
304 423 	37627
304 424 	-27617
304 425 	-17612
304 426 	96527
304 427 	1067
304 428 	2273
304 429 	-33266
304 430 	-38351
304 431 	-148191
304 432 	-83947
304 433 	-85164
304 434 	20798
304 435 	23750
304 436 	47175
304 437 	1171
304 438 	-27620
304 439 	-121072
304 440 	94828
304 441 	-28775
304 442 	-72327
304 443 	-92006
304 444 	2143
304 445 	-4788
304 446 	-21506
304 447 	-156360
304 448 	30056
304 449 	51304
304 450 	77604
304 451 	77965
304 452 	36428
304 453 	-26858
304 454 	49520
304 455 	69530
304 456 	7879
304 457 	714
304 458 	-54875
304 459 	83055
304 460 	-91308
304 461 	-28416
304 462 	-23197
304 463 	26516
304 464 	61375
304 465 	-105862
304 466 	42538
304 467 	59193
304 468 	-63793
304 469 	-49484
304 470 	219267
304 471 	-245080
304 472 	77654
304 473 	22707
304 474 	-5741
304 475 	-73928
304 476 	16315
304 477 	60014
304 478 	-60947
304 479 	-21826
304 480 	-74910
304 481 	-129571
304 482 	-160517
304 483 	52539
304 484 	-97894
304 485 	41278
304 486 	10813
304 487 	126737
304 488 	167942
304 489 	1372
304 490 	-42610
304 491 	-10734
304 492 	-32226
304 493 	203840
304 494 	34632
304 495 	79880
304 496 	13186
304 497 	-79667
304 498 	9781
304 499 	-58402
302 362 	56149
302 363 	48001
302 364 	-56550
302 365 	-99663
302 366 	94667
302 367 	8322
302 368 	25138
302 369 	152831
302 370 	-56998
302 371 	-58973
302 372 	-38469
302 373 	-14539
302 374 	59061
302 375 	69357
302 376 	155757
302 377 	-6718
302 378 	34696
302 379 	118966
302 380 	-99265
302 381 	35165
302 382 	-54439
302 383 	-142936
302 384 	62321
302 385 	47243
302 386 	-3730
302 387 	-106024
302 388 	-52147
302 389 	62030
302 390 	-6621
302 391 	72397
302 392 	23798
302 393 	33135
302 394 	54076
302 395 	-27785
302 396 	-38676
302 397 	40078
302 398 	-136387
302 399 	-6596
302 400 	56726
302 401 	-11322
302 402 	-30962
302 403 	-6371
302 404 	-84167
302 405 	2761
302 406 	-22094
302 407 	-24650
302 408 	-59066
302 409 	10609
302 410 	139728
302 411 	53059
302 412 	77861
302 413 	77532
302 414 	187684
302 415 	-5280
302 416 	-185622
302 417 	50557
302 418 	137336
302 419 	-26883
302 420 	-18229
302 421 	18505
302 422 	-26629
302 423 	-54066
302 424 	181504
302 425 	-44262
302 426 	-32633
302 427 	39925
302 428 	-19736
302 429 	119862
302 430 	43607
302 431 	-21065
302 432 	-37904
302 433 	137951
302 434 	11299
302 435 	66982
302 436 	28843
302 437 	28139
302 438 	142016
302 439 	70219
302 440 	28761
302 441 	60388
302 442 	69708
302 443 	24451
302 444 	10816
302 445 	17469
302 446 	-12562
302 447 	142343
302 448 	-71792
302 449 	-78424
302 450 	214533
302 451 	61221
302 452 	47216
302 453 	43095
302 454 	46679
302 455 	75801
302 456 	5844
302 457 	-152830
302 458 	-47135
302 459 	-58586
302 460 	89323
302 461 	104981
302 462 	101726
302 463 	-13060
302 464 	-54293
302 465 	-14934
302 466 	-25425
302 467 	-98248
302 468 	-125853
302 469 	43769
302 470 	88391
302 471 	-65879
302 472 	92524
302 473 	99110
302 474 	-30244
302 475 	156910
302 476 	-179562
302 477 	34998
302 478 	-54141
302 479 	9386
302 480 	-21755
302 481 	-92187
302 482 	38512
302 483 	90427
302 484 	94643
302 485 	24021
302 486 	39502
302 487 	129566
302 488 	61393
302 489 	84516
302 490 	101482
302 491 	-51945
302 492 	-46249
302 493 	-27263
302 494 	-91607
302 495 	27695
302 496 	-95602
302 497 	-38257
302 498 	128796
302 499 	73591
17 400 	-123179
17 401 	109474
17 402 	-73643
17 403 	-59672
17 404 	-106934
17 405 	-91675
17 406 	-22296
17 407 	-193194
17 408 	59787
17 409 	-55537
17 410 	-91609
17 411 	63027
17 412 	-8827
17 413 	42784
17 414 	-32391
17 415 	95405
17 416 	42295
17 417 	62611
17 418 	-73978
17 419 	57887
17 420 	52826
17 421 	-68796
17 422 	20549
17 423 	-14304
17 424 	97768
17 425 	29451
17 426 	132696
17 427 	92583
17 428 	-62482
17 429 	-66255
17 430 	-133913
17 431 	127838
17 432 	-39390
17 433 	-128142
17 434 	-17825
17 435 	-47908
17 436 	62415
17 437 	36380
17 438 	59614
17 439 	70404
17 440 	175122
17 441 	-31338
17 442 	-91632
17 443 	-59530
17 444 	-95750
17 445 	95944
17 446 	-35095
17 447 	115358
17 448 	25095
17 449 	-125702
17 450 	54162
17 451 	169501
17 452 	178325
17 453 	32134
17 454 	-33591
17 455 	16908
17 456 	-2016
17 457 	43173
17 458 	-53086
17 459 	35566
17 460 	-98365
17 461 	-36698
17 462 	14313
17 463 	-74621
17 464 	-44870
17 465 	12004
17 466 	-172164
17 467 	-265472
17 468 	-70677
17 469 	53341
17 470 	96720
17 471 	-8574
17 472 	77876
299 328 	-3858
299 329 	13093
299 330 	131290
299 331 	63431
299 332 	64463
299 333 	45812
299 334 	-83195
299 335 	70488
299 336 	-75948
299 337 	39580
299 338 	93035
299 339 	91970
299 340 	32276
299 341 	10154
299 342 	17613
299 343 	-2809
299 344 	72425
299 345 	65708
299 346 	-49144
299 347 	-81687
299 348 	-16257
299 349 	26087
299 350 	-40407
299 351 	-22013
299 352 	-44467
299 353 	51409
299 354 	-45857
299 355 	-31444
299 356 	123356
299 357 	25549
299 358 	-8992
299 359 	-59853
299 360 	-122828
299 361 	69817
299 362 	100572
299 363 	57764
299 364 	-45992
299 365 	-89162
299 366 	-14696
299 367 	62323
299 368 	133249
299 369 	-87483
299 370 	-113159
299 371 	159062
299 372 	91900
299 373 	15603
299 374 	-40686
299 375 	-47053
299 376 	-92418
299 377 	-1368
299 378 	172687
299 379 	3997
299 380 	-8261
299 381 	22074
299 382 	-87939
299 383 	-31927
299 384 	20430
299 385 	-86759
299 386 	-59720
299 387 	32642
299 388 	-8039
299 389 	-39627
299 390 	42911
299 391 	-30786
299 392 	26574
299 393 	6915
299 394 	12570
299 395 	-80794
299 396 	-71059
299 397 	26241
299 398 	92244
299 399 	49265
299 400 	41789
299 401 	39141
299 402 	-51212
299 403 	-21703
299 404 	-131200
299 405 	86504
299 406 	-63436
299 407 	19949
299 408 	56169
299 409 	86305
299 410 	-114642
299 411 	14402
299 412 	-116214
299 413 	130978
299 414 	-77136
299 415 	43103
299 416 	-38255
299 417 	-37753
299 418 	17981
299 419 	-86812
299 420 	89273
299 421 	-53338
299 422 	34665
299 423 	105012
299 424 	-100380
299 425 	-41117
299 426 	27634
299 427 	-32191
299 428 	8009
299 429 	44417
299 430 	-109331
299 431 	-57868
299 432 	-2345
299 433 	-47173
299 434 	-16059
299 435 	-3788
299 436 	-32614
299 437 	-41853
299 438 	-148113
299 439 	14644
299 440 	-76569
299 441 	-86843
299 442 	-16215
299 443 	-10567
299 444 	-55758
299 445 	23939
299 446 	-45776
299 447 	92869
299 448 	132043
299 449 	3603
299 450 	117652
299 451 	117509
299 452 	-35459
299 453 	-102086
299 454 	3626
299 455 	-51528
299 456 	-19168
299 457 	55878
299 458 	37212
299 459 	-98461
299 460 	99817
299 461 	-58922
299 462 	1890
299 463 	-35631
299 464 	47161
299 465 	73493
299 466 	-96201
299 467 	92877
299 468 	42536
299 469 	76765
299 470 	89249
299 471 	41071
299 472 	-45580
299 473 	-190955
299 474 	40825
299 475 	48018
299 476 	46679
299 477 	-86040
299 478 	95074
299 479 	110424
299 480 	-16542
299 481 	122495
299 482 	-95151
299 483 	46941
299 484 	24933
299 485 	156335
299 486 	-179888
299 487 	-29159
299 488 	-10049
299 489 	-40264
299 490 	-55692
299 491 	127105
299 492 	2577
299 493 	-92901
299 494 	-64936
299 495 	33291
299 496 	-72332
299 497 	89641
299 498 	-42657
299 499 	14833
111 394 	51001
111 395 	34648
111 396 	19160
111 397 	27171
111 398 	48743
111 399 	-66214
111 400 	-15840
111 401 	-58638
111 402 	-13715
111 403 	-142193
111 404 	26786
111 405 	25645
111 406 	64005
111 407 	175832
111 408 	-21916
111 409 	-20536
111 410 	13837
111 411 	2458
111 412 	-73696
111 413 	-24940
111 414 	-50311
111 415 	1418
111 416 	38112
111 417 	-90935
111 418 	-158157
111 419 	-45559
111 420 	-16210
111 421 	-144829
111 422 	-81674
111 423 	-21402
111 424 	11424
111 425 	-35744
111 426 	54754
111 427 	-154535
111 428 	-20624
111 429 	-147419
111 430 	-36126
111 431 	9063
111 432 	-139548
111 433 	18661
111 434 	-223
111 435 	-10618
111 436 	35272
111 437 	10223
111 438 	-40343
111 439 	82554
111 440 	141711
111 441 	-94507
111 442 	-31017
111 443 	-92657
111 444 	-16000
111 445 	-39866
111 446 	-59295
111 447 	32196
111 448 	44548
111 449 	110101
111 450 	-66351
111 451 	79400
111 452 	31758
111 453 	64104
111 454 	85235
111 455 	-121505
111 456 	58473
111 457 	106622
111 458 	-73326
111 459 	87049
111 460 	-84172
111 461 	78599
111 462 	28517
111 463 	1372
111 464 	-54189
111 465 	162496
111 466 	-33131
111 467 	-70634
111 468 	-1628
111 469 	54335
111 470 	-13355
111 471 	-27161
111 472 	-137038
111 473 	-34742
111 474 	-159199
111 475 	-57064
111 476 	-89920
111 477 	133698
111 478 	-99874
111 479 	64605
111 480 	-91850
111 481 	-61780
111 482 	-48756
111 483 	-45967
111 484 	23279
111 485 	71701
111 486 	-54874
111 487 	27940
111 488 	-9894
111 489 	2434
111 490 	-71417
111 491 	38663
111 492 	-81012
111 493 	72924
111 494 	133434
111 495 	60579
111 496 	-133840
111 497 	-57350
111 498 	-11148
111 499 	42665
309 237 	-13802
309 238 	-161731
309 239 	-31688
309 240 	-102513
309 241 	100697
309 242 	-189764
309 243 	-59729
309 244 	6716
309 245 	12321
309 246 	21547
309 247 	-150356
309 248 	29286
309 249 	-16334
309 250 	75401
309 251 	62661
309 252 	79671
309 253 	-84513
309 254 	-37015
309 255 	6573
309 256 	-30342
309 257 	-64194
309 258 	28851
309 259 	-13936
309 260 	5263
309 261 	-20323
309 262 	-110413
309 263 	-87342
309 264 	-25214
309 265 	12345
309 266 	-86694
309 267 	33951
309 268 	-8890
309 269 	24698
309 270 	-56556
309 271 	9953
309 272 	-103891
309 273 	51176
309 274 	33968
309 275 	91803
309 276 	-19746
309 277 	-124387
309 278 	1845
309 279 	18338
309 280 	1406
309 281 	85900
309 282 	29181
309 283 	84505
309 284 	119121
309 285 	184264
309 286 	-95543
309 287 	114577
309 288 	-68237
309 289 	-17157
309 290 	42134
309 291 	-39210
309 292 	41074
309 293 	23559
309 294 	-52539
309 295 	82444
309 296 	33202
309 297 	-24963
309 298 	7341
309 299 	-159125
309 300 	8976
309 301 	-81954
309 302 	29202
309 303 	64693
309 304 	-103417
309 305 	55498
309 306 	16249
309 307 	-54085
309 308 	-4290
309 309 	-118870
309 310 	-3404
309 311 	83545
309 312 	-65538
309 313 	-3435
309 314 	-72987
309 315 	-159154
309 316 	-42954
309 317 	32097
309 318 	130198
309 319 	-48815
309 320 	-121040
309 321 	-5023
309 322 	24907
309 323 	80483
309 324 	-46065
309 325 	-86591
309 326 	47970
309 327 	5071
309 328 	-100721
309 329 	13650
309 330 	-142147
309 331 	-114650
309 332 	-40753
309 333 	-21045
309 334 	85288
309 335 	33985
309 336 	34396
309 337 	49277
309 338 	-21184
309 339 	-56259
309 340 	12568
309 341 	90396
309 342 	118654
290 443 	21340
290 444 	5798
290 445 	-50429
290 446 	-27767
290 447 	149386
290 448 	-78934
290 449 	-20302
290 450 	27973
290 451 	21928
290 452 	-189158
290 453 	17961
290 454 	127744
290 455 	-224482
290 456 	7894
290 457 	12277
290 458 	-1090
290 459 	83882
290 460 	-57111
290 461 	-192555
290 462 	-83225
290 463 	-36916
290 464 	22886
290 465 	-183791
290 466 	-87010
290 467 	-8774
290 468 	100035
290 469 	-179965
290 470 	48578
290 471 	7322
290 472 	8467
290 473 	7544
290 474 	44859
290 475 	-88822
290 476 	-50770
290 477 	81060
290 478 	36104
290 479 	-29889
290 480 	-66679
290 481 	141188
290 482 	-46848
290 483 	-84979
290 484 	29137
290 485 	-78486
290 486 	5454
290 487 	157424
290 488 	12243
290 489 	13714
290 490 	26256
290 491 	66121
290 492 	-139709
290 493 	16863
290 494 	-25549
290 495 	47337
290 496 	-137232
290 497 	79633
290 498 	-1839
290 499 	-23846
305 465 	8979
305 466 	197617
305 467 	26224
305 468 	-2432
305 469 	-8778
305 470 	18299
305 471 	-13750
305 472 	73617
305 473 	32823
305 474 	60523
305 475 	-8189
305 476 	-125551
305 477 	21996
305 478 	88040
305 479 	-102969
305 480 	38459
305 481 	-556
305 482 	-44655
305 483 	33192
305 484 	154500
305 485 	-1261
305 486 	-15641
305 487 	-31765
305 488 	-72943
305 489 	-15597
305 490 	-51486
305 491 	-106984
305 492 	56508
305 493 	36726
305 494 	-172310
305 495 	63464
305 496 	-41253
305 497 	-67554
305 498 	-40191
305 499 	-168555
318 221 	-59243
318 222 	67411
318 223 	99067
318 224 	-139083
318 225 	87012
318 226 	71170
318 227 	-61148
318 228 	-103401
318 229 	-57072
318 230 	28799
318 231 	192987
318 232 	173771
318 233 	-72706
318 234 	-13405
318 235 	39442
318 236 	69739
318 237 	137723
318 238 	130845
318 239 	82756
318 240 	75199
318 241 	-97975
318 242 	22894
318 243 	24473
318 244 	-1787
318 245 	49184
318 246 	-59965
318 247 	50631
318 248 	30290
318 249 	-57792
318 250 	106314
318 251 	-136568
318 252 	120643
318 253 	29890
